COD_CLIENTE;CLIENTE;PORTFOLIO;DATAPOS;CATEGORIA;CODIGO;PAPEL;DATACOMPRA;DATAEMISSAO;DATAVCTO;EMISSOR;QTDE_DISP;QTDE_BLOQ;QTDE_TOTAL;PRECO_CUSTO;PRECO;CUSTO_TOTAL;RESULTADO;VALOR_MERC_BRUTO;IRRF;VALOR_MERC_LIQUIDO;AJUSTE_FUT_SWAP;CONTRAPARTE;CUSTODIANTE;CORRETORA;TIPO;PRECO_EXERCICIO;PRINCIPAL;BASE_ATIVO;PC_INDEX_ATIVO;INDEX_ATIVO;PC_TX_ATIVO;TAXA_MTM;CURVA_ATIVO;VALOR_ATIVO;GARANTIA_ATIVO;BASE_PASSIVO;PC_INDEX_PASSIVO;INDEX_PASSIVO;PC_TAXA_PASSIVO;TAXA_MTM_PASSIVO;CURVA_PASSIVO;VALOR_PASSIVO;GARANTIA_PASSIVO;TIT_ASSOC;CODIGO_OPER;VL_FUTURO_ATIVO;VL_FUTURO_PASSIVO;MTM_ACCRUAL;INDEX_ATIVO_PASSIVO;LASTRO;TAXA_OVER;PU_CURVA;TAXA_PAR;AGIO_DESAGIO;DATA_REPAC;VALOR_NOMINAL;TIR;COVERAGECCY;PATRIM_LIQUIDO
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;04/12/2008;15/07/2000;15/08/2024;STNC      ;1000;0;1000;1520,311913;4438,919788;1520311,913;2918607,877;4438919,79;0;4438919,79;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346306;4438919,79;;ACCRUAL;;34610;1,404657285;4438,919788;7,939873982;-655,11;;0;7,939873982;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;05/03/2009;15/07/2000;15/05/2035;STNC      ;1090;0;1090;1632,747439;4074,50954;1779694,709;2661520,691;4441215,4;0;4441215,4;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;356523;4441215,4;;ACCRUAL;;89007;1,300717221;4074,50954;7,001977899;-327475,87;;0;7,001977899;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;09/07/2008;15/07/2000;15/05/2035;STNC      ;1422;0;1422;1561,548696;4070,898374;2220522,246;3568295,244;5788817,49;0;5788817,49;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346293;5788817,49;;ACCRUAL;;89007;1,302066342;4070,898374;7,01409945;-432355,89;;0;7,01409945;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-O;NTN OVER;13/08/2024;13/08/2024;14/08/2024;STNC      ;2005;0;2005;4360,804524;4360,804524;8743413,07;-0,000359349;8743413,07;0;8743413,07;;BBDC    ;;;;;8743413,07;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B910303   ;8746843,429;;ACCRUAL;;569474;0;4360,804524;10,39;0;;8743413,07;10,39;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;41;Taxa de Administração Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-1137,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;17;Diferimento de despesa de Taxa de Fiscalização CVM com vencimento 31/12/24;;13/08/2024;31/12/2024;;;;;;;;;;;11616,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;52;Despesa de AUDITORIA com pagamento 28/12/24;;13/08/2024;28/12/2024;;;;;;;;;;;-3175,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-553,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;159;Despesa de SELIC (BACEN) com pagamento 14/08/24;;13/08/2024;14/08/2024;;;;;;;;;;;-361,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;603;Taxa de Gestão Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-323,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;6469,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;3164664,714;;;;35,90150949;;;;;113616240,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;113616240,3
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFGE0014;LACAN FL II FIP S3;;;;;522,0405006;0;522,0405006;15162,80626;16858,34032;7915598,971;885137,4495;8800736,42;0;8800736,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT0875;SPEC IV INST FIP MUT;;;;;7756702,342;0;7756702,342;0,012892077;1,3013188;100000;9993942,58;10093942,58;0;10093942,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;42314229,24;0;42314229,24;0,505311451;2,35960693;21381864,56;78463083,99;99844948,55;0;99844948,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;23988246,26;0;23988246,26;0,416870825;2,25274048;10000000;44039293,39;54039293,39;0;54039293,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0349;LACAN FLO FIP MULTIE;;;;;223,6775527;0;223,6775527;0;13268,93544;0;2967963,01;2967963,01;0;2967963,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0970;SULAM NEOS FIM CP;;;;;7028168,02;0;7028168,02;0;25,81673314;0;181444338,2;181444338,2;0;181444338,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0248;BRAD FIRF FEF ATU BD;;;;;94078365,71;0;94078365,71;0;6,04372983;0;568584225,2;568584225,2;0;568584225,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;7274663,391;0;7274663,391;1,92448767;1,5562492;14000000;-2678810,92;11321189,08;0;11321189,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3075;NEOS FIC FIA;;;;;73961661,23;0;73961661,23;0,342295613;1,19789893;25316752,19;63281842,65;88598594,84;0;88598594,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;146839413,4;0;146839413,4;0;2,23167696;0;327698135,6;327698135,6;0;327698135,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0646;LACAN FL II FIP;;;;;243,1344775;0;243,1344775;0;16858,34032;0;4098843,77;4098843,77;0;4098843,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3081;NEOS FIC FIM;;;;;72716409,25;0;72716409,25;1,214772053;1,11853227;88333861,77;-6998211,47;81335650,3;0;81335650,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;22048514,14;0;22048514,14;1,360635906;1,09847826;30000000;-5780186,55;24219813,45;0;24219813,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;-2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-1151,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-462,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;255;CRÉDITO REF. MASSA FALIDA CDB BANCO SANTOS ( FEF UNIBANCO CD );;13/08/2024;23/01/2099;;;;;;;;;;;966381,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;-2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-834,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;571,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0246       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO BA;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;9017231,907;;;;162,357161;;;;;1464012179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1464012179
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;LTN-O;LTN OVER;12/08/2024;12/08/2024;13/08/2024;STNC      ;0;0;0;852,4340575;852,7684984;0;0;0;0;0;;BBDC    ;;;;;0;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B909762   ;0;;ACCRUAL;;569276;1,177008956;852,7684984;10,39;0;;0;10,39;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;16/04/2012;15/07/2000;15/08/2050;STNC      ;8100;0;8100;2489,345106;5020,326222;20163695,36;20500947,04;40664642,4;0;40664642,4;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;639897;40664642,4;;ACCRUAL;;179417;1,084409546;5020,326222;5,076083725;4704085,73;;0;5,076083725;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;01/07/2009;15/07/2000;15/05/2035;STNC      ;7998;0;7998;1782,090078;4286,481607;14253156,44;20030123,46;34283279,9;0;34283279,9;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;375610;34283279,9;;ACCRUAL;;89007;1,223977187;4286,481607;6,314732331;-707539,15;;0;6,314732331;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150830;10/10/2022;15/07/2000;15/08/2030;STNC      ;1;0;1;4062,349654;4509,775321;4062,349654;447,430346;4509,78;0;4509,78;;RENA    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B668698   ;4509,78;;ACCRUAL;;179415;1,155865539;4509,775321;5,708442054;70,2;;0;5,708442054;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150830;04/12/2015;15/07/2000;15/08/2030;STNC      ;1915;0;1915;2523,845515;4213,989225;4833164,161;3236625,209;8069789,37;0;8069789,37;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B107205   ;8069789,37;;ACCRUAL;;179415;1,31902405;4213,989225;7,166577374;-431996,56;;0;7,166577374;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150830;26/08/2010;15/07/2000;15/08/2030;STNC      ;2008;0;2008;1959,383376;4470,95182;3934441,819;5043229,431;8977671,25;0;8977671,25;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;463983;8977671,25;;ACCRUAL;;179415;1,176578044;4470,95182;5,892447425;63004,86;;0;5,892447425;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150830;19/12/2014;15/07/2000;15/08/2030;STNC      ;2350;0;2350;2482,580314;4383,267999;5834063,738;4466616,062;10300679,8;0;10300679,8;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B60610    ;10300679,8;;ACCRUAL;;179415;1,224116869;4383,267999;6,315979252;-132321,21;;0;6,315979252;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150830;07/10/2022;15/07/2000;15/08/2030;STNC      ;5264;0;5264;4086,582089;4531,236769;21511768,12;2340662,234;23852430,35;0;23852430,35;;LIQUIDEZ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B667929A  ;23852430,35;;ACCRUAL;;179415;1,144502149;4531,236769;5,607627509;482508,09;;0;5,607627509;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;24/04/2009;15/07/2000;15/05/2035;STNC      ;450;0;450;1708,907978;4154,032997;769008,5901;1100306,26;1869314,85;0;1869314,85;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;372268;1869314,85;;ACCRUAL;;89007;1,271371144;4154,032997;6,738648065;-99410,91;;0;6,738648065;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;01/07/2009;15/07/2000;15/05/2035;STNC      ;1600;0;1600;1683,983714;4141,886805;2694373,943;3932644,947;6627018,89;0;6627018,89;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;375608;6627018,89;;ACCRUAL;;89007;1,275808976;4141,886805;6,778428397;-372894,9;;0;6,778428397;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;13/01/2010;15/07/2000;15/05/2035;STNC      ;2000;0;2000;1816,174004;4281,745812;3632348,008;4931143,612;8563491,62;0;8563491,62;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;399025;8563491,62;;ACCRUAL;;89007;1,225641068;4281,745812;6,329586489;-186400,61;;0;6,329586489;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;15/07/2009;15/07/2000;15/05/2035;STNC      ;3000;0;3000;1756,57458;4238,9087;5269723,74;7447002,36;12716726,1;0;12716726,1;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;377810;12716726,1;;ACCRUAL;;89007;1,240793416;4238,9087;6,464952974;-408112,25;;0;6,464952974;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;24/04/2009;15/07/2000;15/05/2035;STNC      ;6000;0;6000;1708,907974;4154,032991;10253447,84;14670750,1;24924197,94;0;24924197,94;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;365840;24924197,94;;ACCRUAL;;89007;1,271371147;4154,032991;6,738648088;-1325478,76;;0;6,738648088;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150828;10/10/2022;15/07/2000;15/08/2028;STNC      ;1;0;1;4036,238721;4481,307561;4036,238721;445,071279;4481,31;0;4481,31;;RENA    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B668697   ;4481,31;;ACCRUAL;;318248;1,160216768;4481,307561;5,747070977;41,73;;0;5,747070977;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150828;07/10/2022;15/07/2000;15/08/2028;STNC      ;2586;0;2586;4053,176624;4494,844171;10481514,75;1142152,28;11623667,03;0;11623667,03;;LIQUIDEZ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B667946A  ;11623667,03;;ACCRUAL;;318248;1,149986486;4494,844171;5,656271885;142926,39;;0;5,656271885;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;15/09/2010;15/07/2000;15/08/2040;STNC      ;1500;0;1500;1955,465789;4506,105083;2933198,684;3825958,937;6759157,62;0;6759157,62;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;473314;6759157,62;;ACCRUAL;;179416;1,175189698;4474,272782;5,953402845;52046,83;;0;5,880103695;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;14/06/2012;15/07/2000;15/08/2040;STNC      ;2704;0;2704;2587,899677;5006,718434;6997680,727;6540485,923;13538166,65;0;13538166,65;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;807160;13538166,65;;ACCRUAL;;179416;1,054815142;5006,718434;4,815289216;1533556,12;;0;4,815289216;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;19/12/2014;15/07/2000;15/08/2040;STNC      ;2740;0;2740;2459,279754;4316,757652;6738426,526;5089489,444;11827915,97;0;11827915,97;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B60611    ;11827915,97;;ACCRUAL;;179416;1,225386242;4316,757652;6,327311418;-336519,25;;0;6,327311418;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;12/07/2012;15/07/2000;15/08/2040;STNC      ;2827;0;2827;2651,802131;5078,093276;7496644,624;6859125,066;14355769,69;0;14355769,69;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;823555;14355769,69;;ACCRUAL;;179416;1,038926434;5078,093276;4,675539382;1805091,46;;0;4,675539382;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;12/05/2011;15/07/2000;15/08/2040;STNC      ;2924;0;2924;2085,952912;4468,879335;6099326,315;6967676,865;13067003,18;0;13067003,18;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;571055;13067003,18;;ACCRUAL;;179416;1,184835673;4468,879335;5,965895316;85686,18;;0;5,965895316;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;13/01/2011;15/07/2000;15/08/2040;STNC      ;3371;0;3371;2077,896414;4525,895864;7004588,812;8252206,148;15256794,96;0;15256794,96;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;516587;15256794,96;;ACCRUAL;;179416;1,170104128;4525,895864;5,834900324;290987,98;;0;5,834900324;REAL    ;568584226,5
CUST0248       ;NÉOS PREV. COMPLEMENTAR - NÉOS BA - BRAM FIRF FEF ATUARIALBD;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;24/02/2011;15/07/2000;15/08/2040;STNC      ;3377;0;3377;2020,728649;4467,474297;6824000,648;8262660,052;15086660,7;0;15086660,7;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;522558;15086660,7;;ACCRUAL;;179416;1,185201821;4467,474297;5,969153216;94216,28;;0;5,969153216;REAL    ;568584226,5
